,date,band1,band2,band3,band4,band5,band6,band7,measured_TP
266,2005-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.126
267,2005-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.097
268,2005-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.12
269,2005-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.131
270,2005-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.116
271,2005-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.155
272,2005-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.147
273,2005-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.104
274,2005-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.098
275,2005-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.148
276,2006-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.143
277,2006-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.135
278,2006-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.111
279,2006-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.066
280,2006-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.122
281,2006-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.126
282,2006-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.389
283,2006-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.228
284,2006-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.3
285,2006-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.234
286,2006-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.153
287,2006-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.088
288,2001-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.092
289,2001-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.062
290,2001-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.089
291,2001-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.077
292,2001-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.045
293,2001-06-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.075
294,2001-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.053
295,2001-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.064
296,2001-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.084
297,2001-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
298,2001-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.061
299,2001-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.066
300,2002-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.052
301,2002-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.035
302,2002-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.049
303,2002-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.063
304,2002-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.047
305,2002-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.115
306,2002-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.082
307,2002-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.124
308,2002-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.117
309,2002-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.153
310,2002-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.073
311,2002-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.064
312,2003-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.046
313,2003-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.051
314,2003-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.093
315,2003-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.086
316,2003-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.087
317,2003-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.084
318,2003-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
319,2003-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.123
320,2003-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.096
321,2003-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.107
322,2003-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.097
323,2003-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.095
324,2004-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.075
325,2004-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.103
326,2004-03-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.108
327,2004-04-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.082
328,2004-05-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.072
329,2004-06-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.095
330,2004-07-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.079
331,2004-08-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.209
332,2004-09-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.309
333,2004-10-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.295
334,2004-11-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.074
335,2004-12-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.065
336,2005-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.069
337,2005-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.111
338,2005-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.119
339,2005-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.076
340,2005-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.129
341,2005-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.131
342,2005-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.144
343,2005-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.127
344,2005-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.102
345,2005-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.074
346,2005-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.103
347,2005-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.195
348,2006-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.11
349,2006-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.138
350,2006-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.1
351,2006-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.073
352,2006-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.099
353,2006-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.202
354,2006-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.277
355,2006-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.232
356,2006-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.232
357,2006-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.201
358,2006-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.18
359,2006-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.081
360,2001-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.186
361,2001-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.091
362,2001-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.094
363,2001-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.166
364,2001-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.136
365,2001-06-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.239
366,2001-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.374
367,2001-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.186
368,2001-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.192
369,2001-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.166
370,2001-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.278
371,2001-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.128
372,2002-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.147
373,2002-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.259
374,2002-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.296
375,2002-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.194
376,2002-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.338
377,2002-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.121
378,2002-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.435
379,2002-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.174
380,2002-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.347
381,2002-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.231
382,2002-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.195
383,2002-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.22
384,2003-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.107
385,2003-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.232
386,2003-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.166
387,2003-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.137
388,2003-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.333
389,2003-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.195
390,2003-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.287
391,2003-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.175
392,2003-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.181
393,2003-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.123
394,2003-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.164
395,2003-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.228
396,2004-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.216
397,2004-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.26
398,2004-03-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.29
399,2004-04-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.183
400,2004-05-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.187
401,2004-06-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.171
402,2004-07-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.219
403,2004-08-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.207
404,2004-09-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.181
405,2004-10-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.174
406,2004-11-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.164
407,2004-12-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.242
408,2005-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.252
409,2005-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.185
410,2005-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.296
411,2005-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.198
412,2005-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.198
413,2005-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.159
414,2005-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.172
415,2005-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.195
416,2005-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.261
417,2005-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.194
418,2005-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.224
419,2005-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.247
420,2006-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.3
421,2006-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.119
422,2006-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.135
423,2006-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.248
424,2006-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.174
425,2006-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.414
426,2006-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.176
427,2006-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.59
428,2006-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.198
429,2006-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.136
430,2006-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.102
431,2006-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.188
432,2001-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.149
433,2001-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.102
434,2001-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.108
435,2001-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.098
436,2001-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.062
437,2001-06-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.059
438,2001-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.055
439,2001-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.051
440,2001-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.076
441,2001-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.093
442,2001-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.085
443,2001-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
444,2002-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.043
445,2002-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.07
446,2002-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.054
447,2002-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.066
448,2002-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.074
449,2002-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.062
450,2002-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.059
451,2002-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.1
452,2002-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.098
453,2002-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.068
454,2002-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.095
455,2002-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.11
456,2003-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.059
457,2003-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.045
458,2003-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.118
459,2003-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.074
460,2003-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.058
461,2003-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.057
462,2003-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.068
463,2003-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.066
464,2003-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.06
465,2003-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.115
466,2003-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.09
467,2003-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.064
468,2004-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.085
469,2004-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.115
470,2004-03-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.103
471,2004-04-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.069
472,2004-05-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.075
473,2004-06-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.062
474,2004-07-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.049
475,2004-08-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.071
476,2004-09-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.889
477,2004-10-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.074
478,2004-11-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.083
479,2004-12-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.078
480,2005-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.078
481,2005-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.111
482,2005-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.113
483,2005-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.092
484,2005-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.101
485,2005-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.105
486,2005-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.086
487,2005-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.119
488,2005-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.11
489,2005-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.13
490,2005-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.079
491,2005-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.151
492,2006-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.092
493,2006-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.134
494,2006-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.121
495,2006-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.097
496,2006-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.157
497,2006-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.079
498,2006-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.155
499,2006-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.139
500,2006-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.25
501,2006-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.062
502,2006-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.11
503,2006-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.147
504,2001-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.089
505,2001-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.216
506,2001-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.119
507,2001-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.11
508,2001-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.086
509,2001-06-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.07
510,2001-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.053
511,2001-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.036
512,2001-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.04
513,2001-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.048
514,2001-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.06
515,2001-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.091
516,2002-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.057
517,2002-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.025
518,2002-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.07
519,2002-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.066
520,2002-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.084
521,2002-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
522,2002-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.041
523,2002-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.047
524,2002-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.041
525,2002-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.045
526,2002-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.088
527,2002-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.069
528,2003-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.054
529,2003-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.057
530,2003-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.185
531,2003-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.135
532,2003-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.044
533,2003-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.087
